#PERF_COUNT_HW_INSTRUCTIONS #PERF_COUNT_HW_CPU_CYCLES #PERF_COUNT_HW_CACHE_LL_ACCESS_W #PERF_COUNT_HW_CACHE_LL_MISS_W 
62600037333 21296947817 3184283 2141577 
62700033050 21326178919 3184404 2141646 
62800036909 21356197359 3184492 2141721 
62900035285 21385741199 3184661 2141875 
63000036364 21415374543 3184870 2142035 
63100035819 21445929773 3185019 2142140 
63200032866 21475298935 3185161 2142232 
63300036400 21504793212 3185319 2142333 
63400022847 21536097444 3186404 2143319 
63500034784 21575933894 3191788 2147132 
63600014919 21612137737 3194154 2148104 
63700046908 21648680979 3196411 2148804 
63800019391 21685907088 3217030 2167753 
63900021710 21721896304 3221821 2171834 
64000039550 21758729199 3238113 2184830 
64100031153 21799167491 3246881 2191395 
64200019715 21841744726 3266807 2202183 
64300029088 21884246099 3285339 2211504 
64400033904 21914864598 3285538 2211642 
64500034727 21944598125 3285675 2211749 
64600033630 21974333472 3285812 2211852 
64700035424 22004711708 3285934 2211938 
64800033430 22034255128 3286040 2211996 
64900036438 22063837848 3286163 2212077 
65000035788 22093247025 3286322 2212207 
65100035818 22122879836 3286488 2212335 
65200033241 22152858055 3286592 2212411 
65300035500 22182646881 3286717 2212515 
65400033601 22212591292 3286943 2212710 
65500034319 22242573432 3287130 2212859 
65600023207 22281479326 3293152 2217765 
65700046530 22318771274 3296111 2218849 
65800015962 22353883309 3298764 2219943 
65900030766 22389815468 3301645 2221396 
66000020800 22426645379 3322882 2241107 
66100034655 22463279928 3328783 2246157 
66200020828 22500952575 3348722 2261125 
66300026902 22548101345 3371926 2276733 
66400020538 22587611851 3379008 2279601 
66500031484 22624393694 3384399 2281666 
66600037185 22658772814 3399273 2290991 
66700036334 22688608116 3399455 2291154 
66800030328 22718572646 3399608 2291276 
66900033623 22749213930 3399717 2291361 
67000033197 22778362690 3399868 2291477 
67100035502 22808548778 3399968 2291546 
67200035702 22837888697 3400144 2291671 
67300033506 22867338562 3400285 2291763 
67400032615 22897010963 3400448 2291877 
67500033089 22927014207 3400528 2291939 
67600034247 22962961583 3406217 2296880 
67700000737 23000596283 3409582 2298380 
67800015655 23035733850 3411775 2299103 
67900016052 23071314710 3414363 2300315 
68000033247 23105110292 3430989 2315757 
68100027742 23134740734 3431176 2315889 
68200034210 23164191763 3431354 2316033 
68300020431 23195304441 3432385 2316980 
68400018304 23237991528 3441831 2325644 
68500034160 23276870677 3461962 2343730 
68600035204 23307109782 3462064 2343805 
68700035922 23336685322 3462214 2343940 
68800034979 23366061555 3462347 2344028 
68900034556 23400985521 3465139 2346431 
69000034271 23437604529 3469473 2350003 
69100031121 23473438822 3471883 2351714 
69200036568 23509203407 3474231 2353441 
69300006029 23544967152 3476824 2355312 
69400042130 23581239665 3497543 2373603 
69500023610 23615634369 3502122 2376666 
69600019508 23649986759 3506313 2379421 
69700034672 23684530275 3520852 2389891 
69800019542 23722581622 3528778 2396626 
69900034640 23758521556 3533243 2400308 
70000032497 23794453911 3548788 2410825 
70100034078 23824974496 3548917 2410943 
70200035601 23854702599 3549078 2411085 
70300035386 23884442414 3549216 2411200 
70400036528 23914819577 3549321 2411283 
70500033275 23944557349 3549431 2411371 
70600036737 23974074247 3549555 2411475 
70700035033 24003594880 3549689 2411592 
70800035850 24033314535 3549834 2411693 
70900035109 24070593819 3555813 2416694 
71000021099 24106769556 3558504 2418547 
71100034011 24142245426 3560821 2419946 
71200017021 24178153486 3563617 2421715 
71300034263 24210932545 3579573 2436889 
71400021295 24245726273 3583866 2440779 
71500045034 24286054270 3591148 2447117 
