#PERF_COUNT_HW_INSTRUCTIONS #PERF_COUNT_HW_CACHE_LL_ACCESS_R #PERF_COUNT_HW_CACHE_LL_MISS_R 
90800017423 138577416 117703016 
90900017894 138735056 117842803 
91000015773 138897234 117975710 
91100016262 139055109 118115306 
91200017632 139215203 118246226 
91300014647 139375950 118377427 
91400019352 139533841 118516532 
91500014463 139693706 118647801 
91600013859 139851505 118787492 
91700016348 140011971 118918743 
91800014257 140169865 119059754 
91900013143 140329928 119190904 
92000018016 140491519 119323851 
92100013289 140649082 119462644 
92200012500 140809345 119594002 
92300017389 140967099 119733320 
92400016145 141129161 119866607 
92500016111 141287090 120006263 
92600014393 141447204 120137280 
92700017558 141608743 120273634 
92800013348 141766356 120408646 
92900015663 141926307 120540120 
93000014858 142084077 120678830 
93100015790 142244226 120810637 
93200016917 142402127 120950444 
93300014877 142562098 121081741 
93400019297 142730188 121225287 
93500015206 142880512 121353754 
93600018375 143041619 121486555 
93700016323 143199346 121626299 
93800017507 143360706 121759664 
93900016050 143518246 121898981 
94000013688 143678656 122030345 
94100018395 143850328 122176697 
94200015153 143998535 122302947 
94300018081 144159588 122435914 
94400011771 144317537 122575487 
94500016469 144477709 122707769 
94600021049 144635293 122847625 
94700012709 144796914 122979670 
94800005725 144959903 123122386 
94900018057 145113782 123250046 
95000018598 145274345 123382594 
95100013149 145434808 123524071 
95200015512 145596902 123657354 
95300018920 145757342 123800219 
95400014760 145917067 123931636 
95500018646 146081760 124071060 
95600018930 146238023 124205161 
95700016312 146398111 124337204 
95800015643 146555795 124476522 
95900014471 146717031 124609055 
96000018411 146874655 124748977 
96100017763 147034937 124879800 
96200019996 147199566 125019927 
96300015133 147356467 125154184 
96400014684 147519808 125289314 
96500014781 147677659 125428652 
96600017486 147837916 125560697 
96700013019 147995809 125700707 
96800015039 148156902 125833625 
96900012204 148316861 125967880 
97000021428 148474727 126105165 
