#PERF_COUNT_HW_INSTRUCTIONS #PERF_COUNT_HW_CACHE_LL_ACCESS_R #PERF_COUNT_HW_CACHE_LL_MISS_R 
78500009495 728979975 726105390 
78600004490 729725433 726850713 
78700009678 731098681 728221301 
78800010873 731867951 728988929 
78900004541 733204274 730320890 
79000010083 734805631 731919543 
79100011074 735636089 732748135 
79200004927 737016241 734126652 
79300009306 738210359 735318840 
79400009315 739031314 736138642 
79500004917 740267292 737371418 
79600009296 741488146 738590147 
79700007015 742312759 739413686 
79800003765 743576259 740674622 
79900009694 744454361 741552588 
80000009625 745337229 742433558 
80100003078 747205143 744294319 
80200010074 748246849 745335899 
80300009673 749212370 746299940 
80400003513 751066537 748150164 
80500010080 751801176 748884673 
80600010044 752677478 749759296 
80700003016 754573909 751650242 
80800010820 755555780 752631941 
80900010822 756604182 753678806 
81000008746 758289868 755358710 
81100010001 759284829 756353477 
81200009702 760167761 757235739 
81300078753 761802493 758867772 
81400010773 762569519 759634697 
81500010797 763285503 760348525 
81600006166 764938005 761997979 
81700010843 765713008 762772833 
81800011623 766441021 763499202 
81900009720 768059553 765115089 
82000009747 768829706 765885143 
82100008494 769703605 766756994 
82200007674 771407987 768457557 
82300007402 772071865 769121298 
82400035876 772882743 769930972 
82500020603 774315355 771360719 
82600008187 775026171 772069889 
82700004538 775681557 772723486 
82800008507 777411903 774452668 
82900010343 778170804 775211519 
83000004499 779424505 776461285 
83100009434 780770426 777805273 
83200009337 781577872 778612364 
83300004510 782697135 779727462 
83400010073 784119893 781147783 
83500009018 784879322 781905698 
83600004510 786159247 783180824 
83700010460 787850997 784871748 
83800072075 788747361 785768045 
83900004536 789489879 786508613 
84000010120 791250874 788266865 
84100009508 792014205 789028637 
84200004652 792968141 789980444 
84300009651 794512797 791524413 
84400008454 795484693 792495185 
84500004618 796749637 793758702 
84600009292 797905361 794911690 
84700008954 798685761 795690580 
84800009432 799933884 796936085 
84900009279 800802332 797804384 
85000009312 801674891 798675452 
85100008539 803274390 800271991 
85200009770 804106764 801104255 
85300010797 804970768 801967009 
85400010471 806977932 803970276 
85500009667 807572568 804564836 
85600010522 808475311 805466010 
85700010865 810410619 807395438 
85800009395 811046658 808031383 
85900010508 811964339 808947372 
86000009172 814083987 811061660 
86100010083 814911337 811888807 
86200010298 815918484 812894040 
86300000072 817608376 814581164 
86400009769 818488548 815461131 
86500009634 819303908 816275022 
86600007787 821010753 817979003 
86700009697 821803887 818772040 
86800010770 822866740 819832916 
86900007526 824573152 821535998 
87000008167 825299433 822262064 
87100008743 826188964 823149917 
87200009239 827494646 824453007 
87300008629 828138862 825097093 
87400008972 828887055 825843623 
87500009338 830626010 827579669 
87600008413 831388291 828341852 
87700003547 832337852 829289195 
87800009752 833934348 830883000 
87900010074 834636503 831583589 
88000003357 835715407 832659327 
88100011004 837194039 834133655 
88200008186 837922984 834860992 
88300003329 838951844 835888010 
88400009788 840867455 837799872 
88500009983 841539010 838469774 
88600011560 842192464 839122986 
88700006134 844030702 840957992 
88800008863 844783751 841710846 
88900010081 845446070 842371191 
89000006194 847255164 844177406 
89100009274 847943929 844864300 
89200001983 849047590 845967134 
89300010072 850329232 847246024 
89400009284 851097555 848013235 
89500004904 852059986 848975485 
89600002294 852963316 849876117 
89700010031 853862124 850774716 
89800008954 855446643 852356552 
89900031217 856164807 853074625 
90000010674 858091656 854997743 
90100003010 859386940 856290484 
90200009905 860552815 857456233 
90300010429 862516479 859416373 
90400009352 863148140 860047913 
90500006715 865008743 861905753 
90600040083 866619488 863513157 
90700008160 867544069 864437202 
90800009284 868450354 865341856 
90900010457 869864871 866753618 
91000010078 870533447 867422102 
91100010794 871388517 868276156 
91200008155 873405774 870286874 
91300010001 874301524 871182531 
91400009793 875090328 871969901 
91500010451 877107883 873984348 
91600010320 877642579 874518929 
91700009638 878516095 875391492 
91800010050 880102670 876971514 
91900009680 880940494 877809178 
92000010845 881818619 878685740 
92100087041 883332214 880196373 
92200033990 884001534 880865605 
92300010288 884941320 881804418 
92400008382 887038262 883894708 
92500010401 887857353 884713709 
92600009971 888718425 885573123 
92700010903 890704007 887555558 
92800010103 891342371 888193818 
92900011099 892261134 889111678 
93000009288 894079132 890923077 
93100008328 894872760 891716530 
93200010518 895748793 892590935 
93300010218 897326376 894165808 
93400009026 898060740 894900100 
93500009635 898955087 895792918 
93600009291 901127594 897957210 
93700008572 901997348 898826881 
93800010508 902986891 899814368 
93900009713 904984683 901810072 
94000008910 905734696 902560008 
94100009259 906631626 903455588 
94200007404 908718596 905536894 
94300008879 909468161 906286392 
94400010308 910111580 906927475 
94500003036 911949400 908763342 
94600008546 912674952 909488764 
94700009686 913314937 910127139 
94800010726 915149835 911959211 
94900009919 915923800 912733082 
95000004513 917031768 913837892 
95100009251 918357622 915162043 
95200008551 919184507 915987280 
95300004667 920240001 917040606 
95400010512 921645795 918445822 
95500010005 922635752 919434211 
95600004511 924214243 921010994 
95700009545 925334453 922130714 
95800009403 926225945 923020625 
95900008557 927426330 924218439 
96000008529 928151788 924943757 
96100010938 928967231 925757551 
96200008213 930546979 927334560 
96300010411 931336077 928123555 
96400011165 932084954 928870640 
96500010470 933940333 930722317 
96600009937 934577800 931359667 
