#PERF_COUNT_HW_INSTRUCTIONS #PERF_COUNT_HW_CPU_CYCLES #PERF_COUNT_HW_CACHE_LL_ACCESS_W #PERF_COUNT_HW_CACHE_LL_MISS_W 
65300017095 39184063740 246225020 80343877 
65400020484 39260503794 247027308 80601832 
65500039070 39289751224 247027700 80601902 
65600037694 39317580506 247027863 80601945 
65700040364 39371325980 247312795 80713286 
65800039609 39398111597 247312889 80713333 
65900041404 39424956102 247312963 80713374 
66000040144 39451767196 247313055 80713419 
66100008633 39525637592 247615647 80830307 
66200016370 39636993669 248145178 80998763 
66300019014 39711488278 248675015 81167572 
66400018093 39790259209 249470009 81420405 
66500012906 39864804163 250000344 81588760 
66600007948 39941402562 250655648 81798723 
66700013910 40018451635 251321432 82009947 
66800015230 40097375636 252116450 82263778 
66900040074 40138290091 252389860 82353467 
67000038278 40166051011 252390017 82353502 
67100031955 40206160586 252394162 82357401 
67200039703 40247132242 252688166 82471692 
67300039657 40273915439 252688257 82471735 
67400040295 40300702711 252688342 82471779 
67500012573 40352057009 252992355 82588792 
67600010430 40467699399 253259070 82673319 
67700014775 40550487538 254054975 82925056 
67800015964 40625661079 254589541 83096292 
67900008415 40701413374 255181062 83286274 
68000014278 40779914272 255922646 83521299 
68100017553 40854845266 256457419 83692439 
68200013670 40934599339 257260060 83949424 
68300039370 40990106502 257801798 84124818 
68400038025 41017538399 257801954 84124836 
68500013919 41053365154 257802427 84125082 
68600038675 41099808090 258087350 84235293 
68700035699 41126593667 258087449 84235328 
68800040065 41153323396 258087571 84235363 
68900034703 41180129008 258087667 84235412 
69000009251 41294216502 258654771 84437083 
69100016255 41386703321 259183484 84603151 
69200017274 41460981621 259712684 84771398 
69300013541 41540402676 260506977 85023040 
69400017174 41615282987 261036549 85190856 
69500011076 41693914937 261816557 85438525 
69600014542 41769223644 262358231 85611296 
69700038154 41839861041 263161487 85870894 
69800039844 41867550843 263161602 85870907 
69900025349 41896731791 263161939 85871089 
70000038882 41949053209 263446990 85982274 
70100039573 41975945466 263447104 85982318 
70200040398 42002814453 263447190 85982356 
70300040519 42029650954 263447287 85982403 
70400006897 42120865084 263748777 86097959 
70500016892 42221822470 264278099 86263915 
70600015457 42300697137 265071704 86514606 
70700016585 42375004776 265601115 86681830 
